timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779136559408,993,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-19,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,992,0,0
1779136559585,816,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-24,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,816,0,0
1779136559604,812,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-16,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,811,0,0
1779136559422,995,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-62,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,995,0,0
1779136559615,802,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-95,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,802,0,0
1779136559616,803,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-77,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,803,0,0
1779136559402,1021,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-53,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1020,0,0
1779136558661,1763,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-35,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1763,0,0
1779136559416,1038,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-23,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1038,0,0
1779136559427,1030,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-22,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1030,0,0
1779136559425,1035,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-47,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1032,0,0
1779136559426,1050,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-83,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1050,0,0
1779136559641,844,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-18,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,844,0,0
1779136559437,1067,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-54,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1067,0,0
1779136559529,988,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-37,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,987,0,0
1779136559637,881,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-36,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,880,0,0
1779136559643,877,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-27,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,877,0,0
1779136558832,1721,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-23,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1721,0,0
1779136559629,923,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-6,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,923,0,0
1779136559571,981,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-97,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,981,0,0
1779136558905,1648,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-85,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1648,0,0
1779136560416,142,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-16,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,142,0,0
1779136559585,990,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-29,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,990,0,0
1779136559622,955,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-90,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,955,0,0
1779136559629,978,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-4,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,978,0,0
1779136558722,1894,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-78,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1894,0,0
1779136559641,980,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-92,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,980,0,0
1779136559642,1010,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-41,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1010,0,0
1779136559670,993,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-21,text,true,,637,170,100,130,http://localhost:8080/api/public/specialties,993,0,0
1779136559647,1021,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-57,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1020,0,0
1779136559738,931,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-7,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,931,0,0
1779136559658,1035,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-60,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1035,0,0
1779136559663,1051,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-72,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1051,0,0
1779136559663,1052,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-55,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1051,0,0
1779136559768,948,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-25,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,948,0,0
1779136560714,5,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-72,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,5,0,0
1779136559776,950,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-99,text,true,,637,170,100,130,http://localhost:8080/api/public/specialties,950,0,0
1779136558958,1773,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-12,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,1773,0,0
1779136559660,1074,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-20,text,true,,831,237,30,130,http://localhost:8080/api/auth/login,1074,0,0
1779136559660,1076,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-5,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1076,0,0
1779136559788,950,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-44,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,950,0,0
1779136558981,1762,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-1,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1762,0,0
1779136559664,1120,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-74,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1119,0,0
1779136559668,1117,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-91,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1116,0,0
1779136559819,968,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-70,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,968,0,0
1779136559668,1136,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-56,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1136,0,0
1779136559801,1006,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-69,text,true,,637,170,100,130,http://localhost:8080/api/public/specialties,1006,0,0
1779136559663,1144,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-6,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1143,0,0
1779136559830,978,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-19,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,978,0,0
1779136559837,971,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-39,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,971,0,0
1779136559860,966,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-18,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,960,0,0
1779136560805,24,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-56,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,6,0,0
1779136559902,930,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-93,text,true,,637,170,100,130,http://localhost:8080/api/public/specialties,921,0,0
1779136559906,926,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-30,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,923,0,0
1779136558910,1929,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-10,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1928,0,0
1779136559907,933,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-40,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,933,0,0
1779136559934,910,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-25,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,910,0,0
1779136560663,183,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-21,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,169,0,0
1779136559941,910,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-59,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,910,0,0
1779136559943,916,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-98,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,915,0,0
1779136559948,930,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-89,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,930,0,0
1779136559764,1114,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-64,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1114,0,0
1779136558958,1945,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-29,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1945,0,0
1779136559800,1118,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-51,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1117,0,0
1779136559972,951,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-8,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,950,0,0
1779136559800,1132,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-12,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1130,0,0
1779136559759,1173,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-5,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1173,0,0
1779136559991,945,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-33,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,945,0,0
1779136560024,918,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-65,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,917,0,0
1779136559819,1150,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-80,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1150,0,0
1779136560090,879,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-20,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,879,0,0
1779136559860,1116,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-8,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1116,0,0
1779136559843,1147,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-81,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1147,0,0
1779136560119,882,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-43,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,881,0,0
1779136560118,891,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-15,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,891,0,0
1779136560122,887,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-50,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,887,0,0
1779136560133,876,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-14,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,876,0,0
1779136559906,1105,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-15,text,true,,831,237,30,130,http://localhost:8080/api/auth/login,1105,0,0
1779136560133,880,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-58,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,876,0,0
1779136560163,853,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-68,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,853,0,0
1779136560167,852,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-10,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,852,0,0
1779136559112,1914,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-71,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1914,0,0
1779136560184,841,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-87,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,841,0,0
1779136560191,840,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-38,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,840,0,0
1779136560219,822,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-11,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,822,0,0
1779136559324,1733,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-14,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,1733,0,0
1779136561025,31,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-71,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,31,0,0
1779136559982,1107,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-17,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1107,0,0
1779136559987,1120,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-32,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1120,0,0
1779136560254,853,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-42,text,true,,637,170,100,130,http://localhost:8080/api/public/specialties,853,0,0
1779136559956,1159,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-52,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1159,0,0
1779136559955,1171,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-84,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1171,0,0
1779136560936,216,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-33,text,true,,831,237,100,130,http://localhost:8080/api/auth/login,216,0,0
1779136560106,1053,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-2,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1053,0,0
1779136560155,1005,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-73,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1004,0,0
1779136561016,169,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-68,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,169,0,0
1779136560106,1095,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-22,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1095,0,0
1779136560282,938,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-96,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,938,0,0
1779136560246,999,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-9,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,999,0,0
1779136560290,958,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-2,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,957,0,0
1779136560321,929,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-26,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,929,0,0
1779136560326,925,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-67,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,924,0,0
1779136560293,958,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-94,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,956,0,0
1779136560254,999,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-34,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,999,0,0
1779136560327,928,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-100,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,928,0,0
1779136560343,919,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-45,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,919,0,0
1779136560242,1037,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-4,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1037,0,0
1779136560243,1038,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-79,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1038,0,0
1779136560256,1046,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-26,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1045,0,0
1779136560254,1078,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-46,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1077,0,0
1779136560383,950,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-7,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,950,0,0
1779136560254,1097,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-17,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1097,0,0
1779136560255,1098,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-3,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1098,0,0
1779136560255,1131,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-49,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1131,0,0
1779136560281,1115,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-31,text,true,,831,237,100,130,http://localhost:8080/api/auth/login,1115,0,0
1779136559435,1979,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-63,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1979,0,0
1779136560360,1056,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-75,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1056,0,0
1779136560416,1003,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-62,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1003,0,0
1779136561411,9,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-29,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,9,0,0
1779136560401,1019,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-19,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1019,0,0
1779136561416,5,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-75,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,5,0,0
1779136560422,1002,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-53,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1002,0,0
1779136560351,1075,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-9,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1075,0,0
1779136560336,1098,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-11,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1097,0,0
1779136560459,976,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-47,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,974,0,0
1779136560475,960,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-83,text,true,,637,170,100,130,http://localhost:8080/api/public/specialties,960,0,0
1779136560457,979,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-22,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,971,0,0
1779136560475,962,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-1,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,961,0,0
1779136560352,1089,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-13,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1089,0,0
1779136560503,939,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-54,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,939,0,0
1779136560517,931,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-37,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,931,0,0
1779136560388,1090,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-86,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1090,0,0
1779136560388,1113,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-28,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1113,0,0
1779136560379,1130,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-76,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1130,0,0
1779136560393,1132,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-30,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1132,0,0
1779136560552,974,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-97,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,974,0,0
1779136560558,974,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-16,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,974,0,0
1779136560582,956,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-27,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,956,0,0
1779136561525,14,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-30,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,14,0,0
1779136560578,963,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-90,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,963,0,0
1779136560621,939,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-92,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,939,0,0
1779136560393,1169,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-66,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1168,0,0
1779136560653,911,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-41,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,909,0,0
1779136559757,1812,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-82,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,1812,0,0
1779136560693,880,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-60,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,880,0,0
1779136560668,909,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-57,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,907,0,0
1779136560419,1174,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-77,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1174,0,0
1779136560715,882,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-55,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,882,0,0
1779136560518,1100,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-36,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1100,0,0
1779136560460,1160,S2-R2 POST /api/auth/login,200,,Escenario 2 — Carga Alta (30 usuarios) 2-28,text,true,,832,237,30,130,http://localhost:8080/api/auth/login,1159,0,0
1779136560485,1146,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-18,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1146,0,0
1779136560520,1124,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-27,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,1124,0,0
1779136560767,881,S2-R1 GET /api/public/specialties,200,,Escenario 2 — Carga Alta (30 usuarios) 2-21,text,true,,638,170,30,130,http://localhost:8080/api/public/specialties,881,0,0
1779136560785,863,S3-R1 GET /api/public/specialties,200,,Escenario 3 — Estrés (100 usuarios) 3-91,text,true,,638,170,100,130,http://localhost:8080/api/public/specialties,863,0,0
1779136561422,228,S3-R2 POST /api/auth/login,200,,Escenario 3 — Estrés (100 usuarios) 3-75,text,true,,832,237,100,130,http://localhost:8080/api/auth/login,228,0,0
